Cents,Name(s),2,3,5,7,11,13,Numerator,Denominator,Tenney Height,Superparticular,Color Notation,FJS name,Tinas,Tredeks,Moria,Quartertones,Edo step 1,Edo step 2,Edo step 3,Edo step 4,Edo step 5,Edo step 6,Edo step 7,Edo step 8
5.38476320,,38,-13,-6,0,-1,,274877906944,274024265625,76.00,,,,38.3,0,,,,,,,,,,
5.43236079,,14,-12,7,-4,0,,1280000000,1275989841,60.50,,,,38.7,1,,,,,,,,,,
5.51084022,,10,3,-7,3,-2,,9483264,9453125,46.35,,,,39.2,1,,,,,,,,,,
5.53869386,,8,5,-5,-4,2,,7527168,7503125,45.68,,,,39.4,1,,,,,,,,,,
5.55843782,,-14,4,6,-1,-1,,1265625,1261568,40.54,,,,39.6,2,,,,,,,,,,
5.56141072,,35,-9,-8,-2,1,,377957122048,376744921875,76.91,,,,39.6,0,,,,,,,,,,
5.57192000,linus comma,11,-10,-10,10,,,25519,25437,78.14,,,,,,,,,,,,,,,
5.58115468,,13,-10,3,1,-2,,7168000,7144929,45.54,,,,39.7,1,,,,,,,,,,
5.59679812,,-40,5,6,4,2,,1103071921875,1099511627776,80.00,,,,39.8,2,,,,,,,,,,
5.68748774,,7,7,-9,1,0,,1959552,1953125,41.80,,,,40.5,1,,,,,,,,,,
5.73508534,,-17,8,4,-3,1,,45106875,44957696,50.85,,,,40.8,2,,,,,,,,,,
5.75780000,"hemifamity, beta 5, garibaldi comma",10,-6,1,-1,,,5120,5103,24.64,,,,,,,,,,,,,,,
5.75780220,,10,-6,1,-1,0,,5120,5103,24.64,,,,41.0,1,,,,,,,,,,
5.75780220,"Beta 5, Garibaldi comma",,,,,,,5120,5103,24.64,,,,,,,,,,,,,,,
5.88387923,,-18,10,0,2,-1,,2893401,2883584,42.92,,,,41.9,2,,,,,,,,,,
5.90659609,,9,-4,-3,4,-2,,1229312,1225125,40.45,,,,42.0,1,,,,,,,,,,
5.93444973,,7,-2,-1,-3,2,,15488,15435,27.83,,,,42.2,1,,,,,,,,,,
5.95419369,,-15,-3,10,0,-1,,9765625,9732096,46.43,,,,42.4,2,,,,,,,,,,
6.00081727,septendecimal minor second comma,,,,,,,289,288,16.34,Yes,,,,,,,,,,,,,,
6.06052675,,-21,14,-2,0,1,,52612659,52428800,51.29,,,,43.1,2,,,,,,,,,,
6.08027071,,-43,13,9,3,-2,,1068071853515620,1064327255687160,99.84,,,,43.3,3,,,,,,,,,,
6.08324000,"hemimean, middle second comma",6,0,-5,2,,,3136,3125,23.22,,,,,,,,,,,,,,,
6.08324361,,6,0,-5,2,0,,3136,3125,23.22,,,,43.3,1,,,,,,,,,,
6.08324361,middle second comma,,,,,,,3136,3125,23.22,,,,,,,,,,,,,,,
6.10596048,,33,-14,-8,4,-1,,20624432955392,20551819921875,88.45,,,,43.4,0,,,,,,,,,,
6.13084121,,-18,1,8,-2,1,,12890625,12845056,47.23,,,,43.6,2,,,,,,,,,,
6.15355807,amity,9,-13,5,0,0,,1600000,1594323,41.21,,,,43.8,1,,,,,,,,,,
6.15355807,"Amity comma, kleisma - schisma",,,,,,,1600000,1594323,41.21,,,,,,,,,,,,,,,
6.15356000,"amity comma, kleisma - schisma",9,-13,5,,,,124291,123850,41.21,,,,,,,,,,,,,,,
6.24424770,,56,-11,-10,-3,-2,,72057594037927900,71798163486328100,111.99,,,,44.4,0,,,,,,,,,,
6.25989114,,3,4,-7,0,2,,78408,78125,32.51,,,,44.5,1,,,,,,,,,,
6.27963510,,-19,3,4,3,-1,,5788125,5767168,44.92,,,,44.7,2,,,,,,,,,,
6.28260800,,30,-10,-10,2,1,,578746843136,576650390625,78.14,,,,44.7,0,,,,,,,,,,
6.33020560,,6,-9,3,-2,2,,968000,964467,39.76,,,,45.0,1,,,,,,,,,,
6.35315960,Tannisma,,,,,,,273,272,16.18,Yes,,,,,,,,,,,,,,
6.41792232,,4,6,2,-4,-2,,291600,290521,36.30,,,,45.7,2,,,,,,,,,,
6.45628262,,-22,7,2,1,1,,4209975,4194304,44.01,,,,45.9,2,,,,,,,,,,
6.47899948,hemimage,,,,,,,10976,10935,26.84,,,,,,,,,,,,,,,
6.47899949,,5,-7,-1,3,0,,10976,10935,26.84,,,,46.1,1,,,,,,,,,,
6.47900000,hemimage comma,5,-7,-1,3,,,10976,10935,26.84,,,,,,,,,,,,,,,
6.47900000,hemimage comma,5,-7,-1,3,,,10976,10935,26.84,,,,,,,,,,,,,,,
6.59456984,stearnsma,,,,,,,118098,117649,33.69,,,,,,,,,,,,,,,
6.59457000,stearnsma comma,1,10,0,-6,,,118098,117649,33.69,,,,,,,,,,,,,,,
6.61728670,,28,-4,-3,-4,-1,,268435456,267411375,55.99,,,,47.1,1,,,,,,,,,,
6.65564701,myhemiwell,,,,,,,3388,3375,23.45,,,,,,,,,,,,,,,
6.65564701,,2,-3,-3,1,2,,3388,3375,23.45,,,,47.4,1,,,,,,,,,,
6.65565000,myhemiwell comma,2,-3,-3,1,2,,3388,3375,23.45,,,,,,,,,,,,,,,
6.67539097,,-20,-4,8,4,-1,,937890625,934281216,59.60,,,,47.5,2,,,,,,,,,,
6.72299000,mutt comma,-44,-3,21,,,,130037,129533,97.52,,,,,,,,,,,,,,,
6.74336373,,0,12,-4,-1,-2,,531441,529375,38.03,,,,48.0,2,,,,,,,,,,
6.77587577,septendecimal kleisma,,,,,,,256,255,15.99,Yes,,,,,,,,,,,,,,
6.78172403,,-26,13,-4,4,1,,42107664753,41943040000,70.58,,,,48.3,2,,,,,,,,,,
6.81367819,,3,-1,6,-3,-2,,125000,124509,33.86,,,,48.5,2,,,,,,,,,,
6.81665109,,52,-14,-8,-4,0,,4503599627370490,4485901784765620,103.99,,,,48.5,0,,,,,,,,,,
6.82932163,,-50,14,9,0,2,,1130350095703120,1125899906842620,100.01,,,,48.6,3,,,,,,,,,,
6.85203849,,-23,0,6,2,1,,8421875,8388608,46.01,,,,48.8,2,,,,,,,,,,
6.87475536,,4,-14,3,4,0,,4802000,4782969,44.38,,,,48.9,1,,,,,,,,,,
6.94272811,,24,2,-9,-1,-1,,150994944,150390625,54.33,,,,49.4,1,,,,,,,,,,
6.98108842,,-2,3,-9,4,2,,7844067,7812500,45.80,,,,49.7,1,,,,,,,,,,
6.99032571,"small BP diesis, mirkwai comma",,,,,,,16875,16807,28.08,,,,,,,,,,,,,,,
6.99033000,"mirkwai, small BP diesis",0,3,4,-5,,,16875,16807,28.08,,,,,,,,,,,,,,,
6.99033000,"mirkwai, small BP diesis",0,3,4,-5,,,16875,16807,28.08,,,,,,,,,,,,,,,
7.01304257,,27,-11,1,-3,-1,,671088640,668375631,58.64,,,,49.9,1,,,,,,,,,,
7.05140288,,1,-10,1,2,2,,59290,59049,31.71,,,,50.2,1,,,,,,,,,,
7.13911960,,-1,5,0,0,-2,,243,242,15.84,Yes,,,50.8,2,,,,,,,,,,
7.13911960,"neutral third comma, rastma",,,,,,,243,242,15.84,Yes,,,,,,,,,,,,,,
7.13912000,"rastma, neutral third comma",-1,5,0,0,-2,,243,242,15.84,Yes,,,,,,,,,,,,,,
7.20019677,complementary BP diesis,,,,,,,823543,820125,39.30,,,,,,,,,,,,,,,
7.20943406,,2,-8,10,-2,-2,,39062500,38900169,50.43,,,,51.3,2,,,,,,,,,,
7.24779436,,-24,-7,10,3,1,,36845703125,36691771392,70.20,,,,51.6,2,,,,,,,,,,
7.30171000,kestrel comma,2,3,0,-1,1,-2,1188,1183,20.42,,,,,,,,,,,,,,,
7.30171495,kestrel comma,,,,,,,1188,1183,20.42,,,,,,,,,,,,,,,
7.31576712,cataharry comma,,,,,,,19683,19600,28.52,,,,,,,,,,,,,,,
7.31576712,,-4,9,-2,-2,0,,19683,19600,28.52,,,,52.1,2,,,,,,,,,,
7.31577000,cataharry comma,-4,9,-2,-2,,,19683,19600,28.52,,,,,,,,,,,,,,,
7.33848398,,23,-5,-5,0,-1,,8388608,8353125,45.99,,,,52.2,1,,,,,,,,,,
7.38608000,dimcomp comma,-1,-4,8,-4,,,99829,99404,37.14,,,,,,,,,,,,,,,
7.38608158,dimcomp comma,,,,,,,390625,388962,37.14,,,,,,,,,,,,,,,
7.38608158,,-1,-4,8,-4,0,,390625,388962,37.14,,,,52.6,2,,,,,,,,,,
7.46456101,,-5,11,-6,3,-2,,60761421,60500000,51.71,,,,53.1,2,,,,,,,,,,
7.49241464,,-7,13,-4,-4,2,,192913083,192080000,55.04,,,,53.3,2,,,,,,,,,,
7.51215861,,-29,12,7,-1,-1,,41518828125,41339060224,70.54,,,,53.5,3,,,,,,,,,,
7.51513151,,20,-1,-7,-2,1,,11534336,11484375,46.91,,,,53.5,1,,,,,,,,,,
7.53487547,,-2,-2,4,1,-2,,4375,4356,24.18,,,,53.6,2,,,,,,,,,,
7.53784837,,47,-15,-10,0,0,,140737488355328,140126044921875,93.99,,,,53.6,0,,,,,,,,,,
7.55051891,,-55,13,7,4,2,,36186274397109300,36028797018963900,110.01,,,,53.7,3,,,,,,,,,,
7.58544597,,23,-14,3,-4,1,,11534336000,11483908569,66.84,,,,54.0,1,,,,,,,,,,
7.59129423,Blume comma,,,,,,,2057,2048,22.01,,,,,,,,,,,,,,,
7.64120853,,-8,15,-8,1,0,,100442349,100000000,53.16,,,,54.4,2,,,,,,,,,,
7.71152000,,-5,2,2,-1,,,225,224,15.62,Yes,,,,,,,,,,,,,,
7.71152000,"septimal kleisma, marvel comma",-5,2,2,-1,,,225,224,15.62,Yes,,,,,,,,,,,,,,
7.71152299,septimal-kleisma,-5,2,2,-1,0,,225,224,15.62,Yes,,,54.9,2,,,,,,,,,,
7.71152299,septimal kleisma,,,,,,,225,224,15.62,Yes,,,,,,,,,,,,,,
7.71152300,"septimal subcomma, marvel comma, |-5, 2, 2, -1>",,,,,,,225,224,15.62,Yes,"ryy-2, ruyoyo comma",d-2257,,,,,,,,,,,,
7.73423986,,22,-12,-1,1,-1,,29360128,29229255,49.61,,,,55.0,1,,,,,,,,,,
7.86031688,,-6,4,-2,4,-2,,194481,193600,35.13,,,,55.9,2,,,,,,,,,,
7.88817051,,-8,6,0,-3,2,,88209,87808,32.85,,,,56.1,2,,,,,,,,,,
7.89798000,threedie comma,0,-7,0,0,0,3,2197,2187,22.20,,,,,,,,,,,,,,,
7.91088738,,19,-8,-3,-1,1,,5767168,5740875,44.91,,,,56.3,1,,,,,,,,,,
7.93063134,,-3,-9,8,2,-2,,19140625,19053144,48.37,,,,56.4,2,,,,,,,,,,
8.03696000,varunisma comma,-9,8,-4,2,,,80966,80591,36.58,,,,,,,,,,,,,,,
8.03696440,,-9,8,-4,2,0,,321489,320000,36.58,,,,57.2,2,,,,,,,,,,
8.03696440,varunisma,,,,,,,321489,320000,36.58,,,,,,,,,,,,,,,
8.05968127,,18,-6,-7,4,-1,,629407744,626484375,58.45,,,,57.4,1,,,,,,,,,,
8.08456200,,-33,9,9,-2,1,,422876953125,420906795008,77.24,,,,57.5,3,,,,,,,,,,
8.10727886,kleisma [Tanaka],-6,-5,6,0,0,,15625,15552,27.86,,,,57.7,2,,,,,,,,,,
8.10727886,"kleisma, semicomma majeur",,,,,,,15625,15552,27.86,,,,,,,,,,,,,,,
8.10728000,"kleisma, semicomma majeur",-6,-5,6,,,,15625,15552,27.86,,,,,,,,,,,,,,,
8.10728000,"kleisma, semicomma majeur",-6,-5,6,,,,15625,15552,27.86,,,,,,,,,,,,,,,
8.13423916,huntma,,,,,,,640,637,18.64,,,,,,,,,,,,,,,
8.13424000,huntma comma,7,0,1,-2,0,-1,640,637,18.64,,,,,,,,,,,,,,,
8.19796848,,41,-3,-9,-3,-2,,2199023255552,2188634765625,81.99,,,,58.3,1,,,,,,,,,,
8.21361193,,-12,12,-6,0,2,,64304361,64000000,51.87,,,,58.4,2,,,,,,,,,,
8.23335589,,-34,11,5,3,-1,,189879440625,188978561024,74.93,,,,58.6,3,,,,,,,,,,
8.23632879,,15,-2,-9,2,1,,17661952,17578125,48.14,,,,58.6,1,,,,,,,,,,
8.26366270,spleen comma,,,,,,,210,209,15.42,Yes,,,,,,,,,,,,,,
8.28392639,,-9,-1,4,-2,2,,75625,75264,32.41,,,,58.9,2,,,,,,,,,,
8.30664325,,18,-15,1,0,1,,14417920,14348907,47.56,,,,59.1,1,,,,,,,,,,
8.37164310,,-11,14,3,-4,-2,,597871125,594987008,58.30,,,,59.6,3,,,,,,,,,,
8.39435997,orgonisma,,,,,,,65536,65219,31.99,,,,,,,,,,,,,,,
8.39436000,orgonisma comma,16,0,0,-2,-3,,65536,65219,31.99,,,,,,,,,,,,,,,
8.41000341,,-37,15,3,1,1,,138108229875,137438953472,74.01,,,,59.8,3,,,,,,,,,,
8.43272000,"gamelisma, gamelan residue",-10,1,0,3,,,1029,1024,20.01,,,,,,,,,,,,,,,
8.43272000,"gamelisma, gamelan residue",-10,1,0,3,,,1029,1024,20.01,,,,,,,,,,,,,,,
8.43272027,gamelan residue,,,,,,,1029,1024,20.01,,,,,,,,,,,,,,,
8.43272027,,-10,1,0,3,0,,1029,1024,20.01,,,,60.0,2,,,,,,,,,,
8.50303473,,-7,-12,10,1,0,,68359375,68024448,52.05,,,,60.5,2,,,,,,,,,,
8.57100749,,13,4,-2,-4,-1,,663552,660275,38.67,,,,61.0,2,,,,,,,,,,
8.59372435,,40,-10,-5,-2,-2,,1099511627776,1094067253125,79.99,,,,61.2,1,,,,,,,,,,
8.60936780,,-13,5,-2,1,2,,205821,204800,35.29,,,,61.3,2,,,,,,,,,,
8.62911176,,-35,4,9,4,-1,,379845703125,377957122048,76.93,,,,61.4,3,,,,,,,,,,
8.63208466,,14,-9,-5,3,1,,61816832,61509375,51.76,,,,61.4,1,,,,,,,,,,
8.67968226,,-10,-8,8,-1,2,,47265625,47029248,50.98,,,,61.8,2,,,,,,,,,,
8.72959656,septendecimal comma,,,,,,,2187,2176,22.18,,,,,,,,,,,,,,,
8.76739898,,-12,7,7,-3,-2,,170859375,169996288,54.69,,,,62.4,3,,,,,,,,,,
8.77037188,,37,-6,-7,-4,0,,137438953472,136744453125,73.99,,,,62.4,1,,,,,,,,,,
8.80575928,,-38,8,7,2,1,,276279609375,274877906944,76.01,,,,62.7,3,,,,,,,,,,
8.82847614,,-11,-6,4,4,0,,1500625,1492992,41.03,,,,62.8,2,,,,,,,,,,
8.85543644,mynucuma,,,,,,,196,195,15.22,Yes,,,,,,,,,,,,,,
8.85544000,mynucuma comma,2,-1,-1,2,0,-1,196,195,15.22,Yes,,,,,,,,,,,,,,
8.88888889,,,,,,,,,,,,,,,2,,,2\270,,,,,,,
8.89644890,,9,10,-8,-1,-1,,30233088,30078125,49.69,,,,63.3,2,,,,,,,,,,
8.93480921,,-17,11,-8,4,2,,51464923587,51200000000,71.16,,,,63.6,2,,,,,,,,,,
8.96676336,,12,-3,2,-3,-1,,102400,101871,33.28,,,,63.8,2,,,,,,,,,,
9.00512367,,-14,-2,2,2,2,,148225,147456,34.35,,,,64.1,2,,,,,,,,,,
9.07309642,,6,14,-10,-3,1,,3367210176,3349609375,63.29,,,,64.6,2,,,,,,,,,,
9.09284039,,-16,13,1,0,-2,,7971615,7929856,45.85,,,,64.7,3,,,,,,,,,,
9.15391755,quince,,,,,,,823543,819200,39.30,,,,,,,,,,,,,,,
9.15392000,quince comma,-15,0,-2,7,,,62766,62435,39.30,,,,,,,,,,,,,,,
9.16612775,,36,-13,-3,-3,0,,68719476736,68356598625,71.99,,,,65.2,1,,,,,,,,,,
9.29220477,,8,3,-4,0,-1,,6912,6875,25.50,,,,66.1,2,,,,,,,,,,
9.31492164,,35,-11,-7,2,-2,,1683627180032,1674592734375,81.22,,,,66.3,1,,,,,,,,,,
9.33980237,,-16,4,9,-4,0,,158203125,157351936,54.47,,,,66.5,3,,,,,,,,,,
9.36251923,,11,-10,6,-2,-1,,32000000,31827411,49.86,,,,66.6,2,,,,,,,,,,
9.40087954,,-15,-9,6,3,2,,648484375,644972544,58.54,,,,66.9,2,,,,,,,,,,
9.44189000,catadictma comma,-8,2,-1,0,1,1,1287,1280,20.65,,,,,,,,,,,,,,,
9.46885230,,5,7,-6,-2,1,,769824,765625,39.10,,,,67.4,2,,,,,,,,,,
9.48859626,,-17,6,5,1,-2,,15946875,15859712,47.85,,,,67.5,3,,,,,,,,,,
9.49156916,escapade,32,-7,-9,0,0,,4294967296,4271484375,63.99,,,,67.5,1,,,,,,,,,,
9.49157000,escapade comma,32,-7,-9,,,,87425,86947,63.99,,,,,,,,,,,,,,,
9.53916676,,8,-6,4,-4,1,,1760000,1750329,41.49,,,,67.9,2,,,,,,,,,,
9.61764618,,4,9,-10,3,-1,,108020304,107421875,53.37,,,,68.4,2,,,,,,,,,,
9.66524378,,-20,10,3,-1,0,,7381125,7340032,45.62,,,,68.8,3,,,,,,,,,,
9.68796000,"pentacircle, undecimal semicomma",7,-4,0,1,-1,,896,891,19.61,,,,,,,,,,,,,,,
9.68796064,"undecimal semicomma, pentacircle",,,,,,,896,891,19.61,,,,,,,,,,,,,,,
9.68796064,,7,-4,0,1,-1,,896,891,19.61,,,,68.9,2,,,,,,,,,,
9.81403767,,-21,12,-1,4,-2,,1275989841,1268776960,60.49,,,,69.8,3,,,,,,,,,,
9.84189130,,-23,14,1,-3,2,,2893696245,2877292544,62.85,,,,70.0,3,,,,,,,,,,
9.86460817,valinorsma,,,,,,,176,175,14.91,Yes,,,,,,,,,,,,,,
9.86460817,,4,0,-2,-1,1,,176,175,14.91,Yes,,,70.2,2,,,,,,,,,,
9.86461000,valinorsma comma,4,0,-2,-1,1,,176,175,14.91,Yes,,,,,,,,,,,,,,
9.88435213,,-18,-1,9,2,-2,,95703125,95158272,53.02,,,,70.3,3,,,,,,,,,,
9.88732503,,31,-14,-5,1,0,,15032385536,14946778125,67.61,,,,70.4,1,,,,,,,,,,
9.93492263,,7,-13,8,-3,1,,550000000,546852789,58.06,,,,70.7,2,,,,,,,,,,
9.94793547,Hunt 19-cycle comma,,,,,,,131072,130321,33.99,,,,,,,,,,,,,,,
10.01340205,,3,2,-6,4,-1,,172872,171875,34.79,,,,71.3,2,,,,,,,,,,
10.06099965,semicomma,-21,3,7,0,0,,2109375,2097152,42.01,,,,71.6,3,,,,,,,,,,
10.06099965,"semicomma, Fokker's comma",,,,,,,2109375,2097152,42.01,,,,,,,,,,,,,,,
10.06100000,"semicomma, Fokker comma",-21,3,7,,,,113899,113239,42.01,,,,,,,,,,,,,,,
10.06397255,,28,-10,-7,-1,2,,32480690176,32292421875,69.83,,,,71.6,1,,,,,,,,,,
10.08371651,,6,-11,4,2,-1,,1960000,1948617,41.80,,,,71.8,2,,,,,,,,,,
10.15168927,,26,5,-8,-3,-2,,16307453952,16212109375,67.84,,,,72.2,2,,,,,,,,,,
10.19004958,,0,6,-8,2,1,,392931,390625,37.16,,,,72.5,2,,,,,,,,,,
10.23764717,,-24,7,5,-2,2,,826959375,822083584,59.24,,,,72.8,3,,,,,,,,,,
10.26036404,,3,-7,2,0,1,,2200,2187,22.20,,,,73.0,2,,,,,,,,,,
10.27441620,Schulter's comma,,,,,,,169,168,14.79,Yes,,,,,,,,,,,,,,
10.27442000,"buzurgisma comma, dhanvantarisma comma",-3,-1,0,-1,0,2,169,168,14.79,Yes,,,,,,,,,,,,,,
10.38644106,,-25,9,1,3,0,,33756345,33554432,50.01,,,,73.9,3,,,,,,,,,,
10.43701000,aphrowe comma,0,-3,0,-2,3,,1331,1323,20.75,,,,,,,,,,,,,,,
10.43701156,aphrowe,,,,,,,1331,1323,20.75,,,,,,,,,,,,,,,
10.52472828,,-2,12,-1,-4,-1,,531441,528220,38.03,,,,74.9,3,,,,,,,,,,
10.54744514,,25,-2,-4,-2,-2,,33554432,33350625,49.99,,,,75.1,2,,,,,,,,,,
10.56308858,,-28,13,-1,1,2,,1350391581,1342177280,60.65,,,,75.2,3,,,,,,,,,,
10.58283254,,-50,12,10,4,-1,,12460838291015600,12384898975268800,106.93,,,,75.3,4,,,,,,,,,,
10.58580545,,-1,-1,-4,3,1,,3773,3750,23.75,,,,75.3,2,,,,,,,,,,
10.61775960,,28,-15,6,-4,-2,,4194304000000,4168658810547,83.85,,,,75.6,2,,,,,,,,,,
10.63340304,,-25,0,9,-1,2,,236328125,234881024,55.62,,,,75.7,3,,,,,,,,,,
10.65611991,,2,-14,6,1,1,,4812500,4782969,44.39,,,,75.8,2,,,,,,,,,,
10.72111976,,-27,15,8,-3,-2,,5605041796875,5570438365184,84.69,,,,76.3,4,,,,,,,,,,
10.72409267,,22,2,-6,-4,0,,37748736,37515625,50.33,,,,76.3,2,,,,,,,,,,
10.74680953,,49,-12,-9,-2,-1,,562949953421312,559466208984375,97.99,,,,76.5,1,,,,,,,,,,
10.78219693,,-26,2,5,4,0,,67528125,67108864,52.01,,,,76.7,3,,,,,,,,,,
10.78516983,,23,-11,-9,3,2,,348152397824,345990234375,76.67,,,,76.7,1,,,,,,,,,,
10.87288655,,21,4,-10,1,-2,,1189085184,1181640625,60.29,,,,77.4,2,,,,,,,,,,
10.92048415,,-3,5,3,-3,-1,,30375,30184,29.77,,,,77.7,3,,,,,,,,,,
10.94320101,,24,-9,0,-1,-2,,16777216,16671501,47.99,,,,77.9,2,,,,,,,,,,
10.95884445,,-29,6,3,2,2,,540280125,536870912,58.01,,,,78.0,3,,,,,,,,,,
10.98156132,mechanism comma,,,,,,,26411,26244,29.37,,,,,,,,,,,,,,,
10.98156132,,-2,-8,0,4,1,,26411,26244,29.37,,,,78.1,2,,,,,,,,,,
11.11984854,,21,-5,-2,-3,0,,2097152,2083725,41.99,,,,79.1,2,,,,,,,,,,
11.24592556,,-7,11,-3,0,-1,,177147,176000,34.86,,,,80.0,3,,,,,,,,,,
11.26864242,,20,-3,-6,2,-2,,51380224,51046875,51.22,,,,80.2,2,,,,,,,,,,
11.29352316,,-31,12,10,-4,0,,5189853515625,5156108238848,84.47,,,,80.4,4,,,,,,,,,,
11.31624002,,-4,-2,7,-2,-1,,78125,77616,32.50,,,,80.5,3,,,,,,,,,,
11.31921292,,45,-15,-7,-3,1,,387028092977152,384505867265625,96.91,,,,80.5,1,,,,,,,,,,
11.35239510,Ganassi's comma,,,,,,,153,152,14.51,Yes,,,,,,,,,,,,,,
11.35460033,,-30,-1,7,3,2,,3242421875,3221225472,63.18,,,,80.8,3,,,,,,,,,,
11.42257308,,-10,15,-5,-2,1,,157837977,156800000,54.46,,,,81.3,3,,,,,,,,,,
11.44231704,,-32,14,6,1,-2,,523137234375,519691042816,77.85,,,,81.4,4,,,,,,,,,,
11.44528995,Würschmidt's comma,,,,,,,393216,390625,37.16,,,,,,,,,,,,,,,
11.44528995,würschmidt-comma,17,1,-8,0,0,,393216,390625,37.16,,,,81.4,2,,,,,,,,,,
11.44529000,Würschmidt comma,17,1,-8,,,,61919,61511,37.16,,,,,,,,,,,,,,,
11.44529000,Würschmidt comma,17,1,-8,,,,61919,61511,37.16,,,,,,,,,,,,,,,
11.49288754,,-7,2,5,-4,1,,309375,307328,36.47,,,,81.8,3,,,,,,,,,,
11.51560441,,20,-12,2,-2,0,,26214400,26040609,49.28,,,,81.9,2,,,,,,,,,,
11.62193747,,14,5,-10,-2,2,,481738752,478515625,57.68,,,,82.7,2,,,,,,,,,,
11.64168143,,-8,4,1,1,-1,,2835,2816,22.93,,,,82.8,3,,,,,,,,,,
11.66439829,,19,-10,-2,3,-2,,179830784,178623225,54.83,,,,83.0,2,,,,,,,,,,
11.69225193,,17,-8,0,-4,2,,15859712,15752961,47.83,,,,83.2,2,,,,,,,,,,
11.81832895,,-11,8,-1,-1,1,,72171,71680,32.27,,,,84.1,3,,,,,,,,,,
11.83807291,,-33,7,10,2,-2,,1046513671875,1039382085632,79.85,,,,84.2,4,,,,,,,,,,
11.84104582,,16,-6,-4,1,0,,458752,455625,37.60,,,,84.3,2,,,,,,,,,,
11.88864341,,-8,-5,9,-3,1,,21484375,21337344,48.70,,,,84.6,3,,,,,,,,,,
11.96712284,,-12,10,-5,4,-1,,141776649,140800000,54.15,,,,85.2,3,,,,,,,,,,
11.98090629,29th-partial chroma,,,,,,,145,144,14.35,Yes,,,,,,,,,,,,,,
12.01472044,,-36,11,8,0,0,,69198046875,68719476736,72.01,,,,85.5,4,,,,,,,,,,
12.01769334,,13,-2,-6,-1,2,,991232,984375,39.83,,,,85.5,2,,,,,,,,,,
12.03743730,,-9,-3,5,2,-1,,153125,152064,34.44,,,,85.7,3,,,,,,,,,,
12.06439760,Grossma,,,,,,,144,143,14.33,Yes,,,,,,,,,,,,,,
12.06440000,grossma comma,4,2,0,0,-1,-1,144,143,14.33,Yes,,,,,,,,,,,,,,
12.08800780,,16,-15,4,-3,2,,4956160000,4921675101,64.40,,,,86.0,2,,,,,,,,,,
12.10541006,,11,13,-7,-3,-2,,3265173504,3242421875,63.20,,,,86.1,3,,,,,,,,,,
12.14377036,,-15,14,-7,2,1,,2578020291,2560000000,62.52,,,,86.4,3,,,,,,,,,,
12.16648723,,12,0,-10,4,0,,9834496,9765625,46.45,,,,86.6,2,,,,,,,,,,
12.19136796,,-39,15,6,-2,2,,27128402296875,26938034880512,89.24,,,,86.8,4,,,,,,,,,,
12.21408482,,-12,1,3,0,1,,4125,4096,24.01,,,,86.9,3,,,,,,,,,,
12.23680169,,15,-13,0,2,0,,1605632,1594323,41.22,,,,87.1,2,,,,,,,,,,
12.41344921,,12,-9,-2,0,2,,495616,492075,37.83,,,,88.3,2,,,,,,,,,,
12.43319317,,-10,-10,9,3,-1,,669921875,665127936,58.63,,,,88.5,3,,,,,,,,,,
12.50116593,,10,6,-3,-2,-2,,746496,741125,39.01,,,,89.0,3,,,,,,,,,,
12.53952624,,-16,7,-3,3,1,,8251551,8192000,45.94,,,,89.2,3,,,,,,,,,,
12.57148039,,13,-7,7,-4,-2,,640000000,635369427,58.50,,,,89.5,3,,,,,,,,,,
12.58712383,,-40,8,10,-1,2,,7752744140625,7696581394432,85.63,,,,89.6,4,,,,,,,,,,
12.60984070,,-13,-6,7,1,1,,6015625,5971968,45.03,,,,89.7,3,,,,,,,,,,
12.63680000,"Garibert comma, gassorma comma",0,-1,2,-1,1,-1,275,273,16.20,,,,,,,,,,,,,,,
12.63680099,Garibert comma,,,,,,,275,273,16.20,,,,,,,,,,,,,,,
12.67781345,,7,10,-5,-4,0,,7558272,7503125,45.69,,,,90.2,3,,,,,,,,,,
12.70053032,,34,-4,-8,-2,-1,,17179869184,17054296875,67.99,,,,90.4,2,,,,,,,,,,
12.73591772,,-41,10,6,4,0,,2215260140625,2199023255552,82.01,,,,90.6,4,,,,,,,,,,
12.73889062,,8,-3,-8,3,2,,10624768,10546875,46.67,,,,90.6,2,,,,,,,,,,
12.82660734,,6,12,-9,1,-2,,238085568,236328125,55.64,,,,91.3,3,,,,,,,,,,
12.87420494,,-18,13,4,-3,-1,,996451875,989069312,59.77,,,,91.6,4,,,,,,,,,,
12.87717784,,31,0,-10,-4,1,,23622320128,23447265625,68.91,,,,91.6,2,,,,,,,,,,
12.89692180,,9,-1,1,-1,-2,,2560,2541,22.63,,,,91.8,3,,,,,,,,,,
12.91256524,,-44,14,4,2,2,,17723889500625,17592186044416,88.01,,,,91.9,4,,,,,,,,,,
12.93528211,,-17,0,1,4,1,,132055,131072,34.01,,,,92.0,3,,,,,,,,,,
13.07356932,,6,3,-1,-3,0,,1728,1715,21.50,,,,93.0,3,,,,,,,,,,
13.07356932,Orwell comma,,,,,,,1728,1715,21.50,,,,,,,,,,,,,,,
13.07357000,Orwell comma,6,3,-1,-3,,,1728,1715,21.50,,,,,,,,,,,,,,,
13.07357000,Orwell comma,6,3,-1,-3,,,1728,1715,21.50,,,,,,,,,,,,,,,
